x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-1.6441539128621419,-11.165063540140787,-1.0750877228608733,-10.666287388119896,-2.2049720631717404,-11.656610435580616,0.7567126128374807,0.7457448277616232,1.502457440599104
-1.3460736274719238,-11.50515079498291,-0.5568281511511062,-11.299960320774721,-2.0672015271212993,-11.692631851426322,0.8154824048369502,0.7451003920129535,1.5605827968499038
-1.2246528466542559,-11.972184181213379,-0.35504675246500883,-12.073696657450883,-1.9809635357742563,-11.883897114953747,0.8755110175679959,0.7614462978739225,1.6369573154419184
-1.2802936236063638,-12.448830604553223,-0.4695024173068496,-12.913048496187546,-1.974222632900962,-12.051522075383465,0.9342808095674653,0.7996196203768509,1.7339004299443161
-1.4964789549509683,-12.826414426167805,-0.9865404496616119,-13.548201003389972,-1.9894977714769455,-12.128576627305204,0.8837494793406298,0.8544267943891236,1.7381762737297533
-1.861856540044149,-13.084551811218263,-1.6592646686605925,-13.865630441509445,-2.0880629256154206,-12.212429091789804,0.806924589443301,0.9009813353319304,1.7079059247752313
-2.3488248984018965,-13.210858980814615,-2.3181149388460645,-13.94157245651261,-2.387731597329,-12.285112102207588,0.7313585202775484,0.9265640908604527,1.6579226111380012
-3.00040332476298,-13.238243103027344,-3.058301551713035,-13.958643265473333,-2.9254582346336333,-12.305736911597947,0.7227230442819483,0.9355129948796306,1.658236039161579
-3.723817189534505,-13.180102666219074,-3.8036833054762416,-13.931938098646732,-3.6252687842546036,-12.252397818862757,0.7560655486988552,0.9329244728227566,1.6889900215216118
-4.602676471074422,-13.086743036905924,-4.775673480169412,-13.887878387337866,-4.406778057376503,-12.179553108432826,0.8196010095574082,0.9281000780155052,1.7477010875729135
-5.452132225036621,-12.903311729431152,-5.72631276204622,-13.758546605853681,-5.149966749796755,-11.96078511651233,0.8981100493393499,0.9897779500914137,1.8878879994307636
-6.280223210652669,-12.637833277384438,-6.840468222443656,-13.417001589959874,-5.6407193581149535,-11.748434662170713,0.9596758476477018,1.0954428666775247,2.0551187143252263
-6.957863012949625,-12.150590260823565,-7.798545362715416,-12.73575966421936,-5.9679228284685415,-11.46152773047342,1.0242900194175097,1.2061462347422824,2.230436254159792
-7.441677411397298,-11.455519358317055,-8.553286887246758,-11.748217389427365,-6.223200417249019,-11.134682027501867,1.1494989187529332,1.2600090389014043,2.4095079576543377
-7.716514587402343,-10.411741892496746,-8.990696240279084,-10.448363429437132,-6.433541986359707,-10.374867692969145,1.2747078180883564,1.2835023964203995,2.558210214508756
-7.751059214274088,-9.209822654724121,-9.040245903609055,-9.128748965379689,-6.451668812999789,-9.291538029697774,1.2917334334383281,1.3019573024607483,2.5936907358990764
-7.663599809010823,-7.819094022115071,-8.8209632157354,-7.659914069819238,-6.393279244331646,-7.993809730000043,1.168258666750657,1.2822791878637698,2.450537854614427
