53.43712481,1.632199183,1.1,1.1
53.6359221,1.962806615,1.1,1.1
53.81693308,2.299563627,1.1,1.1
53.98241542,2.640908609,1.1,1.1
54.13524135,2.986399536,1.1,1.1
54.27828511,3.335598284,1.1,1.1
54.41442108,3.688067032,1.1,1.1
54.54652356,4.043367732,1.1,1.1
54.677467,4.401062488,1.1,1.1
54.81012556,4.760713174,1.1,1.1
54.94736544,5.121846652,1.1,1.1
55.09177113,5.482790079,1.1,1.1
55.24558378,5.840406169,1.1,1.1
55.41102331,6.191468727,1.1,1.1
55.59031,6.53275148,1.1,1.1
55.78566375,6.861028003,1.1,1.1
55.99930494,7.173072176,1.1,1.1
56.23345339,7.465657652,1.1,1.1
56.4903294,7.735558158,1.1,1.1
56.77190379,7.979809486,1.1,1.1
57.07681817,8.198947692,1.1,1.1
57.40134238,8.396002652,1.1,1.1
57.74169506,8.574057911,1.1,1.1
58.094095,8.736196934,1.1,1.1
58.45476108,8.885503188,1.1,1.1
58.81991184,9.025060294,1.1,1.1
59.18576623,9.15795164,1.1,1.1
59.54854541,9.287274302,1.1,1.1
59.9048261,9.418042755,1.1,1.1
60.25190562,9.559158489,1.1,1.1
60.5871683,9.719993074,1.1,1.1
60.90799868,9.909918082,1.1,1.1
61.21282262,10.13589933,1.1,1.1
61.5069061,10.38910375,1.1,1.1
61.79784839,10.65467017,1.1,1.1
62.0799369,10.9285239,1.1,1.1
62.33220857,11.21909763,1.1,1.1
62.54452339,11.53027404,1.1,1.1
62.7204387,11.85977068,1.1,1.1
62.86428907,12.20495536,1.1,1.1
62.98040872,12.5631958,1.1,1.1
63.07313229,12.93185967,1.1,1.1
63.14679407,13.30831477,1.1,1.1
63.20572854,13.68992875,1.1,1.1
63.25427009,14.0740695,1.1,1.1
63.29655955,14.45848478,1.1,1.1
63.3360646,14.84224337,1.1,1.1
63.37610716,15.22470028,1.1,1.1
63.42000876,15.60521096,1.1,1.1
63.47109138,15.98313058,1.1,1.1
63.53267655,16.35781437,1.1,1.1
63.60808617,16.72861756,1.1,1.1
63.70064192,17.09489556,1.1,1.1
63.81365311,17.45600258,1.1,1.1
63.94894203,17.81119343,1.1,1.1
64.10545454,18.15952984,1.1,1.1
64.28180729,18.50005155,1.1,1.1
64.47661727,18.83179814,1.1,1.1
64.68850114,19.15380934,1.1,1.1
64.91607572,19.46512496,1.1,1.1
65.15795792,19.7647845,1.1,1.1
65.41276447,20.05182786,1.1,1.1
65.67919537,20.32545422,1.1,1.1
65.95646258,20.58584754,1.1,1.1
66.2439735,20.83356679,1.1,1.1
66.54113563,21.06917151,1.1,1.1
66.84735666,21.29322121,1.1,1.1
67.16204418,21.50627559,1.1,1.1
67.48460581,21.70889423,1.1,1.1
67.81444914,21.90163666,1.1,1.1
68.15098186,22.08506241,1.1,1.1
68.49365238,22.2592912,1.1,1.1
68.84204513,22.42298182,1.1,1.1
69.19577267,22.57449048,1.1,1.1
69.5544475,22.71217315,1.1,1.1
69.91768216,22.83438581,1.1,1.1
70.28508921,22.9394846,1.1,1.1
70.65628115,23.02582564,1.1,1.1
71.03087053,23.09176484,1.1,1.1
71.40843245,23.13576192,1.1,1.1
71.78810885,23.15747722,1.1,1.1
72.16876241,23.1573442,1.1,1.1
72.54925153,23.13580894,1.1,1.1
72.92843431,23.09331751,1.1,1.1
73.30516921,23.03031606,1.1,1.1
73.67831425,22.94725068,1.1,1.1
74.0467279,22.84456758,1.1,1.1
74.40926818,22.72271285,1.1,1.1
74.76512405,22.58264652,1.1,1.1
75.11542495,22.42834528,1.1,1.1
75.46200633,22.26488378,1.1,1.1
75.8067048,22.0973378,1.1,1.1
76.15132307,21.93067984,1.1,1.1
76.49678739,21.7671967,1.1,1.1
76.84308921,21.60631135,1.1,1.1
77.19017462,21.44730709,1.1,1.1
77.53798927,21.28948159,1.1,1.1
77.88647536,21.13249855,1.1,1.1
78.23557098,20.97641049,1.1,1.1
