s,left,right
22.02,1.3125576922945288,0.9965546390412211
22.03,1.309681746068105,0.9824041720693446
22.04,1.3072431463973753,0.9696103089071744
22.05,1.3049437714558922,0.9609451518229755
22.06,1.3025665434137152,0.9578892016780889
22.07,1.30012078476794,0.9583148082856191
22.08,1.2976550465479124,0.9594691347745666
22.09,1.2952178797829736,0.9585993442739309
22.1,1.2928604114443742,0.9532759501325512
22.11,1.29065459526688,0.9436837865223838
22.12,1.2886824686688154,0.9312734620064844
22.13,1.2870261350835046,0.9175038718112563
22.14,1.2857642271143768,0.9038236522232062
22.15,1.284857405547127,0.8913327431585629
22.16,1.2841222276535804,0.8807051491432232
22.17,1.2833664878589235,0.8725889738322318
22.18,1.2823980059925886,0.8676321566853082
22.19,1.281100557082739,0.8659917157471407
22.2,1.2796011422617921,0.8662526252094216
22.21,1.278075347437318,0.8666858411720485
22.22,1.2766987585168885,0.8655623197349191
22.23,1.2756290133218895,0.8613387087604876
22.24,1.2748541847874983,0.854225982576116
22.25,1.2742690364166078,0.8454004993816201
22.26,1.2737673622403216,0.8360486475785566
22.27,1.273244124530703,0.8273428696235349
22.28,1.2726466012164825,0.819831086754058
22.29,1.2719943155296267,0.8131987876640405
22.3,1.271312075503528,0.8070683734204644
22.31,1.270624689043392,0.8010622469224424
22.32,1.2699505783051879,0.7948940784194943
22.33,1.2692846741672241,0.7886132836768929
22.34,1.2686165070255744,0.7823464640314736
22.35,1.267935607276311,0.7762202208200782
22.36,1.2672320303923406,0.770358515695707
22.37,1.266501669224408,0.7648559644498971
22.38,1.265744059810731,0.7597888677200757
22.39,1.2649587936205993,0.7552332474787156
22.4,1.264145474310862,0.7512647116093024
22.41,1.2633044536221445,0.7479334508238408
22.42,1.2624372526072911,0.7452499268493719
22.43,1.2615454940572304,0.7432211447221378
22.44,1.2606308007628888,0.7418541094783785
22.45,1.2596952143522333,0.7411199814323958
22.46,1.2587425484101078,0.7408382740866046
22.47,1.257777085039385,0.7407884044457063
22.48,1.2568031063458251,0.7407497892669944
22.49,1.2558245229412137,0.7405210082212358
22.5,1.2548403428635766,0.7401535322840452
22.51,1.2538461098450193,0.7398775330254296
22.52,1.2528372946946833,0.7399269436281554
22.53,1.251809492097412,0.7405334608897547
22.54,1.2507692898359828,0.7417303181407456
22.55,1.2497427567329626,0.7431990485155553
22.56,1.2487579593200997,0.7445851195834481
22.57,1.2478429641291395,0.7455339989136905
22.58,1.2470092917020814,0.7457920605970062
22.59,1.2461879161675593,0.7455968949349365
22.6,1.245285337780643,0.7453353473346767
22.61,1.244208051153436,0.7453942976173259
22.62,1.24286877213292,0.7461344275547713
22.63,1.24127873939384,0.7475015324952157
22.64,1.2395279140529543,0.7491099021533616
22.65,1.2377084557912856,0.7505645679381467
22.66,1.2359124241909607,0.7514723706023614
22.67,1.2342180388801278,0.7516903158592833
22.68,1.23267565673383,0.7515790443720515
22.69,1.2313322917042122,0.7515596220173081
22.7,1.2302349577434226,0.7520531146716947
22.71,1.2294116726786144,0.7533832049519265
22.72,1.2287838923541612,0.7553272875727676
22.73,1.2282359390986128,0.7574723930128722
22.74,1.2276520972135576,0.7594053568064156
22.75,1.2269213111027433,0.7607288712773025
22.76,1.2260222843863267,0.761351049740575
22.77,1.2250147506626035,0.7614557237854025
22.78,1.2239613520535635,0.7612366217472144
22.79,1.2229246955991833,0.7608875341020561
22.8,1.221958946975162,0.7606172034779488
22.81,1.2210989193690966,0.760668651481253
22.82,1.2203767251293853,0.7612896837030998
22.83,1.219824476604427,0.7627281057346208
22.84,1.2194673626391332,0.7651556035234439
22.85,1.2192857028956934,0.7682505540732405
22.86,1.2192419317285852,0.7714946964789008
22.87,1.2192984371807594,0.7743692606686945
22.88,1.2194185282307148,0.776370899863845
22.89,1.2195874518560563,0.7773636721359023
22.9,1.2198128217172695,0.7775862197532738
22.91,1.220103258157208,0.7772940443152089
22.92,1.2204673766608547,0.776742716363189
22.93,1.2209113633867916,0.7762222831059096
22.94,1.2214350454763145,0.7761130380535533
22.95,1.2220372223736637,0.7768098596519996
22.96,1.2227166935230802,0.7787076263471286
22.97,1.2234725092823944,0.7820931468276074
22.98,1.2243056054838044,0.7864411463979881
22.99,1.2252177753459148,0.7908570696835526
23.0,1.2262108164025591,0.7944445027194056
23.01,1.2272865160150417,0.7963365105640033
23.02,1.228446355492405,0.7965530688714636
23.03,1.229691463716267,0.7961354547408034
23.04,1.231022950062769,0.7961814702985024
23.05,1.2324419238507196,0.7977885847373694
23.06,1.2339494119031444,0.8015752196026955
23.07,1.2355461938189987,0.8067241822898493
23.08,1.2372330030815109,0.8121504891765137
23.09,1.2390105731739114,0.8167691566403787
23.1,1.2408797792477144,0.8196074609434587
23.11,1.2428427368649606,0.8206755965917832
23.12,1.2449022034054393,0.8204923432404986
23.13,1.2470609416475886,0.8195807585094769
23.14,1.249321630202525,0.8184631953907608
23.15,1.251683662905572,0.8176345075532063
23.16,1.254142159149114,0.8175537640960543
23.17,1.25669195191142,0.8186776363310735
23.18,1.259327874802373,0.8214627620375166
23.19,1.2620504547310627,0.8260635210466597
23.2,1.264879800200085,0.831594704005486
23.21,1.2678402263724948,0.8369477694451385
23.22,1.2709560484113436,0.8410141758967533
23.23,1.274245237514863,0.8428235409199251
23.24,1.27766063616173,0.8428238569971848
23.25,1.2811168293464128,0.8422962890824244
23.26,1.284527913947152,0.8425326323371628
23.27,1.2878109940305895,0.8448063375224785
23.28,1.291040770509065,0.8494294857546201
23.29,1.294523922890249,0.8552990461986792
23.3,1.2985857147702489,0.8611986216740247
23.31,1.3035514097373808,0.8659118150170646
23.32,1.309608017140941,0.8685249904713416
23.33,1.3163958758853767,0.8693216597550658
23.34,1.323420225725304,0.8688811866991574
23.35,1.330186306415333,0.8677829351345351
23.36,1.3362363556770007,0.8666021281731859
23.37,1.3415614883517588,0.8658637517345346
23.38,1.3464515896061011,0.8660593541184771
23.39,1.3512019528998327,0.867679878342394
23.4,1.3561062644508908,0.8712081886478399
23.41,1.361339780941308,0.8765318650847845
23.42,1.366880286677946,0.8825458959286419
23.43,1.3726868428842194,0.8880511581716268
23.44,1.378718510783551,0.8918485288059603
23.45,1.3849213760742605,0.8931224697515501
23.46,1.3911825081813143,0.8928020931671793
23.47,1.3973722066976206,0.8923122641594505
23.48,1.403360770058442,0.8930778820577752
23.49,1.4090444392372123,0.896413703269227
23.5,1.4146950744488513,0.9020397365838838
23.51,1.420867397225486,0.9084750608027434
23.52,1.4281230509938463,0.9142093667889469
23.53,1.4370192033161044,0.9177411514636793
23.54,1.4476190817409496,0.9185407160469397
23.55,1.459051220628226,0.9179173276943431
23.56,1.4703401210391551,0.9173849343001557
23.57,1.4805102840349746,0.9184574837586429
23.58,1.4888513484843662,0.9222871457324147
23.59,1.4960414243978732,0.9281315330903361
23.6,1.5032115938023283,0.9346301823257563
23.61,1.5114931895596078,0.9404222876697897
23.62,1.5219505776093332,0.944206698285319
23.63,1.5344768950441754,0.9457256079385045
23.64,1.5479684419270776,0.9456092046914674
23.65,1.5612897141982842,0.9445160080975172
23.66,1.5733083030198007,0.943104195142306
23.67,1.5834520043262745,0.9419699414258298
23.68,1.5923543668742746,0.9415759742995723
23.69,1.600805457234513,0.9423676983040921
23.7,1.609595341977689,0.9447905179799465
23.71,1.6193433750781736,0.9491338277415287
23.72,1.6296375165089332,0.9547444558907402
23.73,1.6396803343652044,0.9606170303836497
23.74,1.648673730722127,0.9657455705166194
23.75,1.655858594539112,0.9691591682317475
23.76,1.6613119443281334,0.9706390985741838
23.77,1.665914602017887,0.970689739063302
23.78,1.6705799080431805,0.9698447209038114
23.79,1.6762204761009571,0.968637631120461
23.8,1.6835009068932798,0.9675869794934682
23.81,1.6924771017066085,0.9671742716535787
23.82,1.7031132775995073,0.9678754395497057
23.83,1.7153736516305274,0.9701664151307616
23.84,1.7291391287203082,0.9743763387378621
23.85,1.7437080947157564,0.9798079827238192
23.86,1.7581303002068684,0.9853260371880607
23.87,1.7714545663922654,0.9897935546912411
23.88,1.7827638422687162,0.9921154884050988
23.89,1.7920555937700384,0.9923195952148184
23.9,1.8003201683851218,0.9916526483539045
23.91,1.8085977475419368,0.9914226049766559
23.92,1.817927968598367,0.9929366769074905
23.93,1.8289065185477724,0.9968939016072154
23.94,1.840883270918187,1.0022866577026723
23.95,1.8529912002744788,1.0078101906287407
23.96,1.864363281181532,1.012159745820307
23.97,1.8742127562501216,1.0142172220814967
23.98,1.882405164608327,1.0143813527341383
23.99,1.8891232325353366,1.013788450416581
24.0,1.8945517986192673,1.0135797396791546
24.01,1.8988805285520227,1.0148762918754708
24.02,1.902464589042046,1.018108210299447
24.03,1.9058621346708853,1.0228581222611461
24.04,1.909643742601579,1.0286567906941277
24.05,1.9143799160494854,1.035034972794764
24.06,1.9204066182904915,1.0415052290969555
24.07,1.9273052974967133,1.047521581462268
24.08,1.9345059740344954,1.0525263033026107
24.09,1.9414386682701914,1.0559616680299013
24.1,1.947566503969475,1.0573740722112397
24.11,1.9526670159575508,1.0572988583289649
24.12,1.9566914900698493,1.056817883838778
24.13,1.959593042610137,1.0570187637361865
24.14,1.9613313636734007,1.0589735338134303
24.15,1.9621634359949265,1.0630496771439877
24.16,1.9627584816997263,1.068637712210111
24.17,1.9638160588927926,1.0750562643683061
24.18,1.9660357208462618,1.0816239616291965
24.19,1.9698323697733415,1.0878157573835066
24.2,1.974568870455485,1.0936843655685295
24.21,1.9793650977347617,1.099415945943889
24.22,1.9833409264532358,1.1051966582691997
24.23,1.9857101800540473,1.1112004218433253
24.24,1.9867369658865945,1.1174643156205657
24.25,1.9873436286627353,1.1239396575272436
24.26,1.988462645605345,1.1305764453358658
24.27,1.9910153474410175,1.1373250082669801
24.28,1.9952310675956102,1.144156252513816
24.29,2.000252982162759,1.1510733818374057
24.3,2.0051292311418805,1.1580824259565097
24.31,2.0089079545323867,1.1651894145898793
24.32,2.0109381920471536,1.1723977799952567
24.33,2.011847951687675,1.1796999139736173
24.34,2.012604990997189,1.1870852755009842
24.35,2.0141770701720922,1.1945433235304697
24.36,2.0174516067170223,1.202063773528881
24.37,2.0222494667136712,1.2096397461893327
24.38,2.0276347456138746,1.2172667783802718
24.39,2.032655448059673,1.2249404583440022
24.4,2.0363662869036205,1.2326563456946984
24.41,2.0384253441816056,1.2404074250938577
24.42,2.0395644689928054,1.248182098769093
24.43,2.040626212259052,1.2559682965142849
24.44,2.04245312490218,1.263753948123321
24.45,2.0457255076831222,1.271530327803474
24.46,2.0503300963633175,1.2793050672768642
24.47,2.0559113885082114,1.2870907914481227
24.48,2.062113821997433,1.2949001264521771
24.49,2.06858013010037,1.3027426738759713
24.5,2.0749258802077706,1.310579833963112
24.51,2.0807448445295162,1.318334335025779
24.52,2.0856301811688587,1.3259278157458534
24.53,2.089177657559637,1.3332826525544157
24.54,2.0913498014983745,1.340424917889176
24.55,2.092850688437303,1.347590345695617
24.56,2.0944738214300753,1.3550399542358766
24.57,2.097012703530344,1.3630347617721028
24.58,2.1011141906791444,1.3716887323831928
24.59,2.1065985606697564,1.3802869575420027
24.6,2.112996745991571,1.3878243802378658
24.61,2.1198393715341024,1.3932956350063876
24.62,2.1266681770962026,1.395766090436674
24.63,2.1332404511961114,1.3956728433249845
24.64,2.139508861570505,1.394696362201624
24.65,2.145433144755867,1.3945621006570028
24.66,2.150973775596995,1.3969915544471831
24.67,2.15627265963413,1.4027336274836533
24.68,2.1618894741422157,1.4102976832238256
24.69,2.168442490949457,1.4178789784934254
24.7,2.176549981884052,1.4236727701181664
24.71,2.186650398160815,1.4262107673410473
24.72,2.1980111290920954,1.426215788646797
24.73,2.2094306884083457,1.4252879397229818
24.74,2.2197063443266862,1.4250296566683431
24.75,2.227691429283881,1.4269934438150933
24.76,2.2335847676827454,1.4315334870107759
24.77,2.2389625512421993,1.437777264878581
24.78,2.245463412066444,1.4447966455514534
24.79,2.2547243048059276,1.4516640635374012
24.8,2.267518795002981,1.4577434678319905
24.81,2.28235030034427,1.4631652995981805
24.82,2.2973535753923375,1.468184475326111
24.83,2.310663374709708,1.4730559115059145
24.84,2.320665045697274,1.4780085126655775
24.85,2.3276364763429807,1.4830747344064112
24.86,2.332719909190997,1.4881973108590274
24.87,2.337062021372047,1.493318515836429
24.88,2.3417878639031753,1.4983816092329976
24.89,2.3473664697383434,1.5033597632616567
24.9,2.35350836676437,1.508260735532364
24.91,2.359881823862132,1.5130942105301495
24.92,2.366155183621962,1.517869878968409
24.93,2.3721076575561253,1.522606799870546
24.94,2.3778522297730778,1.5273522357014506
24.95,2.38356444053655,1.5321587348568637
24.96,2.3894198301102785,1.5370788457325317
24.97,2.39555574138028,1.5421485341126855
24.98,2.401773325335499,1.5472578149347784
24.99,2.4076990345959826,1.5522208614069004
25.0,2.4129578297012566,1.556851198980854
25.01,2.4171824610833217,1.5609718826670944
25.02,2.4203125137253108,1.5647813253978922
25.03,2.422688492625382,1.5689683949877913
25.04,2.4246779327200247,1.5742550256105232
25.05,2.426648359832372,1.5813631133972545
25.06,2.428877452920692,1.5906395000188525
25.07,2.4313324346970018,1.601135066512937
25.08,2.4339135198046176,1.6116209771448264
25.09,2.43652092288686,1.6208683961798536
25.1,2.4390615516854086,1.6277848677489262
25.11,2.4415114018728428,1.6326856850137896
25.12,2.4438872231803948,1.6367165537106656
25.13,2.446206291919757,1.6410339092810595
25.14,2.4484858809749475,1.6467813482380915
25.15,2.4507430816891893,1.6544224765654405
25.16,2.4529947170740543,1.6634158204266567
25.17,2.45525758852015,1.6731389211546384
25.18,2.457548497417871,1.6829693200829647
25.19,2.4598665882263795,1.692341738306975
25.2,2.462140861346859,1.7009180496740592
25.21,2.4642829012558334,1.7084165273237384
25.22,2.466204292429828,1.714555444395521
25.23,2.46783692769305,1.7191076767538738
25.24,2.4693605077029344,1.7225123771641901
25.25,2.4711203578195375,1.7256540108428262
25.26,2.47346483397198,1.7294251912480076
25.27,2.476737810962821,1.7347099482042576
25.28,2.4809488680062186,1.7417519656670464
25.29,2.4855478290602435,1.7497227119289815
25.3,2.4899311541697324,1.7576914362807396
25.31,2.493495303379515,1.7647273880129861
25.32,2.4958200135752846,1.770137931632149
25.33,2.4973225310544036,1.7743185327561888
25.34,2.498659193142373,1.7779752866029839
25.35,2.5004863554569434,1.7818143121558974
25.36,2.503412283386352,1.7864866723668478
25.37,2.507344688999437,1.7918414027079186
25.38,2.5116615616992983,1.7971210864043028
25.39,2.515727805772345,1.8015533262038042
25.4,2.518911770082178,1.8043708293921905
25.41,2.520967625622416,1.8053780552003937
25.42,2.5223827612030973,1.805466022390687
25.43,2.523726602556499,1.8056473206934527
25.44,2.5255685754148987,1.8069345398390722
25.45,2.5283641506014396,1.8101303035270881
25.46,2.531969207640347,1.8149324668593723
25.47,2.5360431197984736,1.8206768150699078
25.48,2.5402451462187075,1.8266989231151485
25.49,2.5442496535600445,1.8323638016578374
25.5,2.547996970333063,1.8375546653387396
25.51,2.5516547103860803,1.8425975748890053
25.52,2.555397799849709,1.847832838398016
25.53,2.5594003607522264,1.8535990625117933
25.54,2.56368825282755,1.8599211377185179
25.55,2.5679668357883987,1.8661457912844022
25.56,2.571899655208403,1.871531273691225
25.57,2.5751502566611983,1.8753358354207723
25.58,2.577472013147471,1.8770243082812692
25.59,2.5791636313806334,1.877315659542938
25.6,2.5807285044563026,1.8773995855809937
25.61,2.5826703900651333,1.878466621250937
25.62,2.5854742024923527,1.8816521635051107
25.63,2.5892178479654344,1.8869006583843604
25.64,2.5935863674840225,1.8930069845136641
25.65,2.598248788317422,1.8987191625593534
25.66,2.602874514774492,1.9027869817091616
25.67,2.6072648148111965,1.9045787436710648
25.68,2.6115460270872743,1.9049875092861215
25.69,2.6158936936346975,1.9051371300828033
25.7,2.62048335648543,1.9061514575895797
25.71,2.6254401220627797,1.9089933657568894
25.72,2.630534702210887,1.9134945915759276
25.73,2.635385876917571,1.919001944366639
25.74,2.639611845710704,1.9248603807691251
25.75,2.642846929746828,1.9304287619128078
25.76,2.6451608486518743,1.9354414688879662
25.77,2.647097955320787,1.9400422417494465
25.78,2.6492265895538094,1.9443955086398457
25.79,2.652114827226453,1.9486656443074994
25.8,2.6561076490980624,1.9529718894304573
25.81,2.660921149300758,1.9573062554863843
25.82,2.666161406195246,1.9616384968114868
25.83,2.6714344981422258,1.9659383677419657
25.84,2.6763954555705074,1.9701725458339514
25.85,2.6810991549091705,1.9742825771577133
25.86,2.685795742440931,1.978197734504405
25.87,2.690736687081076,1.9818472075338749
25.88,2.696162540214495,1.9851646971053423
25.89,2.7019362617635525,1.988239927492618
25.9,2.7074557986529784,1.991354769569513
25.91,2.712090457923239,1.99480292840892
25.92,2.7152097218415316,1.9988780599280649
25.93,2.7167734402716626,2.0037082065556344
25.94,2.718649440188816,2.0088861734422627
25.95,2.7230902800584538,2.0138968385342007
25.96,2.7323485183460403,2.0182250797777064
25.97,2.7482895480811376,2.02141692643742
25.98,2.7690819052515674,2.0236023123857776
25.99,2.790842486305153,2.025235220212105
26.0,2.80966627360536,2.0267730937525954
26.01,2.8217049955205358,2.0286665620633304
26.02,2.825702122100461,2.0310550049822202
26.03,2.8240097755484164,2.033644429619686
26.04,2.819247217272715,2.0361087616216595
26.05,2.8140337006127596,2.038121927988014
26.06,2.810420653421237,2.039453135083139
26.07,2.8083510821975066,2.040225375868511
26.08,2.807278727016144,2.040643740701943
26.09,2.8066573279517226,2.0409133199412484
26.1,2.805974251391386,2.04121985819948
26.11,2.8050948894324423,2.0415316159725254
26.12,2.8041225418375726,2.0416799817468365
26.13,2.80316421328969,2.0414942125101723
26.14,2.8023254918850866,2.0408059632504423
26.15,2.8016230113124294,2.0395974711221134
26.16,2.800933199874689,2.038088313185616
26.17,2.8001201491767467,2.0365189500840652
26.18,2.799047950823484,2.0351298424605786
26.19,2.797628866003927,2.0340698458597597
26.2,2.7959808591105673,2.0330966257723557
26.21,2.794276793694206,2.0318634448196597
26.22,2.7926895338386646,2.030023564609316
26.23,2.791381522993174,2.0272646232546627
26.24,2.790376049892949,2.0237333146759737
26.25,2.7895972584265696,2.019903400531721
26.26,2.7889671632190645,2.016255666682219
26.27,2.788407759284026,2.0132669913121193
26.28,2.7878392536478835,2.011057987290908
26.29,2.787178657922117,2.0091125652025226
26.3,2.7863426525161663,2.0068486419810094
26.31,2.7852479178394716,2.003684134560418
26.32,2.783843848042266,1.9992081116279192
26.33,2.78224059513555,1.993850694866542
26.34,2.780597609769419,1.9882999265854198
26.35,2.7790743555533575,1.9832439168946165
26.36,2.77782169421296,1.9793247785320682
26.37,2.776852532563375,1.9764469296288902
26.38,2.776068643017927,1.9739205126315174
26.39,2.775368638919018,1.971038777296072
26.4,2.774651426073858,1.967097924582844
26.41,2.7738577056465568,1.9618159040837746
26.42,2.773013048599363,1.9557670696396765
26.43,2.7721533134712075,1.9496295849810403
26.44,2.77131435880102,1.9440816138383508
26.45,2.77052270542911,1.9396784274704861
26.46,2.769751990155367,1.9362792958303194
26.47,2.768957253562336,1.9334987460058193
26.48,2.7680935157210684,1.9309510351353623
26.49,2.767112737673516,1.928262999492299
26.5,2.7659071511982973,1.9253070900337763
26.51,2.76431462723488,1.9221792967256734
26.52,2.762171054364641,1.9189837612543095
26.53,2.7593139008653624,1.9158244778142572
26.54,2.7559771651595812,1.912768417712761
26.55,2.7533119313350936,1.9097969265872108
26.56,2.7525985488601306,1.9068792809355444
26.57,2.755117367202922,1.9039847572556947
26.58,2.761479668572083,1.9010861615083676
26.59,2.7679181875547627,1.8981793973631724
26.6,2.768904753337687,1.8952696576156798
26.61,2.7589063977107218,1.89236216036868
26.62,2.7326723781964612,1.8894619352026734
26.63,2.691775805515486,1.8865694534730701
26.64,2.6448037374044824,1.8836805013305435
26.65,2.6006634850943904,1.880790651001544
26.66,2.5682554405087212,1.8778954759115525
26.67,2.5528131974600443,1.8749911848981378
26.68,2.549885802083146,1.8720756650147012
26.69,2.5534419487233513,1.869147077170631
26.7,2.55745033172599,1.8662035822753202
26.71,2.556574717805961,1.8632432786407664
26.72,2.5507546825218856,1.8602637894459066
26.73,2.542349856725676,1.8572625199223745
26.74,2.5337325259335404,1.854236874162143
26.75,2.527220522852832,1.851184261990055
26.76,2.5234661936665694,1.848102268575873
26.77,2.5211883467793306,1.8449886826551143
26.78,2.5189973529829386,1.841841304379767
26.79,2.5155039300743556,1.838657933782251
26.8,2.5098648430540065,1.83543618273682
26.81,2.5028882637664904,1.8321730940722774
26.82,2.495693344806143,1.8288656034589807
26.83,2.4893992387673056,1.8255106465672941
26.84,2.4849788409538864,1.8221053679792492
26.85,2.4821110440520076,1.8186487606104083
26.86,2.479799449706667,1.815140781951717
26.87,2.4770418038631514,1.8115813978583084
26.88,2.4728543491432005,1.807970484599745
26.89,2.4669886777706354,1.8043043569020685
26.9,2.4601611602206517,1.8005746567482983
26.91,2.4531536126867945,1.7967727091459962
26.92,2.446747798673885,1.7928898400025057
26.93,2.4411556163667596,1.788927106955509
26.94,2.4346107011065565,1.7849193509242032
26.95,2.4249176979760674,1.780908738800026
26.96,2.409881252058072,1.77693743747441
26.97,2.38763139633087,1.773037046731892
26.98,2.359675259773991,1.769129493763297
26.99,2.32952045948264,1.765071739077952
27.0,2.300700787469912,1.7607198931438586
27.01,2.276712662869908,1.755935005775292
27.02,2.2590519976330246,1.75084252166191
27.03,2.246245528684782,1.7459603033097475
27.04,2.236579366234928,1.7418380153953437
27.05,2.2283396204933115,1.73902532259514
27.06,2.2201117521577443,1.7378396866994403
27.07,2.211675991647368,1.737671799746243
27.08,2.2031106052000053,1.7376811706619266
27.09,2.1944938590534697,1.73702730837287
27.1,2.1858996878074914,1.7349275626564764
27.11,2.1773488656678643,1.7313091400146103
27.12,2.1688264890751636,1.7265756561641923
27.13,2.160316994612592,1.7211395379720797
27.14,2.151804843206648,1.7154132320896531
27.15,2.143276334514749,1.7098106795597563
27.16,2.1347208599689207,1.70474833420268
27.17,2.1261281073695817,1.700642890706145
27.18,2.1174877645171475,1.69791104375787
27.19,2.1087997522781405,1.6967885176665936
27.2,2.1001109726682454,1.6966801815239874
27.21,2.0914818022164265,1.6967526094913734
27.22,2.0829726185899844,1.6961723555989612
27.23,2.074633130222829,1.6941525881125146
27.24,2.0663566687116957,1.6905896909014166
27.25,2.057917835531587,1.6858987836865047
27.26,2.04908827175784,1.680507920273249
27.27,2.039642663183842,1.6748450965638342
27.28,2.029701870850929,1.6693317250317157
27.29,2.020047440092823,1.664376653508677
27.3,2.011535225046372,1.6603873166500418
27.31,2.005021079848433,1.6577711491111395
27.32,2.001069576525703,1.6567782170659275
27.33,1.9987053812416813,1.6568266349869138
27.34,1.9964461687535477,1.6570606094583509
27.35,1.9928093052817537,1.6566241803740027
27.36,1.9864037968706838,1.6547024619038646
27.37,1.9774625623066513,1.6512084290722462
27.38,1.9676119471345084,1.6466796106523758
27.39,1.9585235006704704,1.6416737963925914
27.4,1.9518635218788694,1.6367477405576294
27.41,1.948311941603089,1.6322636641618198
27.42,1.946407164083019,1.6281614325876042
27.43,1.9444067879765066,1.624325530248143
27.44,1.9405684119413973,1.6206404415565934
27.45,1.9335238767343972,1.6169926728539084
27.46,1.9241880020191489,1.6132810647921956
27.47,1.914336355079741,1.6094091084077442
27.48,1.9057460828900437,1.6052803032714698
27.49,1.9001145205510923,1.6008115084454004
27.5,1.8974027669741145,1.5962102068186903
27.51,1.8958891941836542,1.5919655483317328
27.52,1.89378306747968,1.5885782505105372
27.53,1.8892962163627451,1.5865480798955736
27.54,1.8815597426087722,1.5860338723523097
27.55,1.8719810114677173,1.5863502654999495
27.56,1.8623136168486405,1.5866834910722878
27.57,1.8543111526605887,1.5862197808031198
27.58,1.8494308774971966,1.5842655289187142
27.59,1.847037464340689,1.5809756626742821
27.6,1.845594527803352,1.5768704840001462
27.61,1.8435621646689986,1.5724717212885302
27.62,1.8394373911391222,1.5682901086992869
27.63,1.8327221604249426,1.5645371202280296
27.64,1.8240183831361756,1.5610966735871834
27.65,1.8139839420185053,1.5578360185483646
27.66,1.8032767447829119,1.5546224420272405
27.67,1.7925765717134867,1.5513557735411878
27.68,1.7826251396646158,1.548027993500334
27.69,1.774175052449467,1.544647280224494
27.7,1.7679789138812212,1.5412218120334877
27.71,1.7646069195716931,1.537766575452219
27.72,1.763131691683671,1.5343524524483478
27.73,1.7618913362896051,1.5310777400736484
27.74,1.7592188999106442,1.5280409242226298
27.75,1.7534914681704767,1.5253343442290137
27.76,1.744622634297478,1.5228358882492588
27.77,1.7344259824005428,1.5201582617099227
27.78,1.7248328613673096,1.5168977335452416
27.79,1.7177743978736744,1.512650632370126
27.8,1.7143853133129594,1.5072271818839933
27.81,1.71321458608735,1.5011320734495568
27.82,1.7122873336383844,1.4950106947394328
27.83,1.709628673407603,1.4895084334262447
27.84,1.7034975727825723,1.4852044871249064
27.85,1.6943978508021413,1.4820426594173144
27.86,1.6840844319533417,1.4796126347452387
27.87,1.674325788441512,1.4775002629365324
27.88,1.666868478665563,1.4752959001371044
27.89,1.6624482225411619,1.4727977696070695
27.9,1.6603874748302263,1.4700947160599163
27.91,1.6599034468775502,1.4672972262872357
27.92,1.6602133500418446,1.4645157867870773
27.93,1.6605355795073267,1.461835909463242
27.94,1.6600929467204322,1.459249938471146
27.95,1.6581092927393604,1.4567284967447485
27.96,1.653808458622308,1.4542422072180048
27.97,1.6465328171223603,1.4517635370325614
27.98,1.6369647464655463,1.4492858021705177
27.99,1.626633470268852,1.4468154944888554
28.0,1.6170815530082567,1.444359313411943
28.01,1.6098384210079368,1.4419239375192432
28.02,1.605598968557136,1.4395147213269173
28.03,1.6037372508047638,1.4371349237160154
28.04,1.6035104488150957,1.4347876181359
28.05,1.6041757436524058,1.43247587803593
28.06,1.6049690299148787,1.4301994296011484
28.07,1.605034874584887,1.4279436378883297
28.08,1.6034933567285203,1.4256900172667728
28.09,1.5994645551207691,1.423420082059999
28.1,1.5921770316052135,1.4211190519331123
28.11,1.5823166158010982,1.4188219209072888
28.12,1.5716116965321196,1.4165992925971729
28.13,1.5618132770668336,1.4145225430351158
28.14,1.5546619288033368,1.4126618265675421
28.15,1.5509341003439032,1.4109743882352372
28.16,1.54967589756121,1.4092148310535433
28.17,1.5497531181478434,1.4071166419813181
28.18,1.5500315597963883,1.4044133079774201
28.19,1.5495699548718944,1.400930750001586
28.2,1.5483796074482887,1.396951261178565
28.21,1.5467652904102065,1.3928977340181745
28.22,1.5450318588214056,1.3891931004018272
28.23,1.5434713568836615,1.3862376391701134
28.24,1.542169065506798,1.3840660161939844
28.25,1.5410430183334003,1.3824171593076158
28.26,1.5400064529702033,1.3810215156671435
28.27,1.5389728730122358,1.37961024494122
28.28,1.5378944340625154,1.3780180453386914
28.29,1.5368021172398483,1.376290767845683
28.3,1.5357365076459135,1.3744999899866925
28.31,1.5347381903823913,1.3727172892862212
28.32,1.5338342123503095,1.3710041474067511
28.33,1.5329745795492553,1.3693645941875559
28.34,1.5320820842828407,1.3677823653589205
28.35,1.5310794877283112,1.3662411734392217
28.36,1.5298983404851856,1.3647249616911885
28.37,1.5286429901088665,1.3632222097304871
28.38,1.527575691009121,1.3617255426232608
28.39,1.5269645014150621,1.3602277378004488
28.4,1.5270732207838582,1.358721625987271
28.41,1.5270734472359841,1.3572137057185472
28.42,1.523599646682746,1.3557422252063827
28.43,1.5129268938456935,1.3543499300849138
28.44,1.4913302634463663,1.3530795659882748
28.45,1.4560970153656387,1.3519536684368978
28.46,1.4111708490280397,1.3508618650550455
28.47,1.3631843647979276,1.3496400946796745
28.48,1.3187776741894939,1.3481241461739994
28.49,1.2843990161586842,1.3461582142378647
28.5,1.2618225733635475,1.3437912615377992
28.51,1.2479987102143557,1.3412835796998785
28.52,1.2396559568332226,1.338905178794551
