x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
2.299021005630493,2.2497373819351196,0.7987245128018827,2.314188729055604,3.248801805691844,2.208935678854608,1.501680239777921,0.9506567977663919,2.452337037544313
2.323361953099569,2.81634521484375,0.7541220576213978,2.495253285971619,3.274357071631271,3.010934237106836,1.6017533756315816,0.9706990280495957,2.5724524036811776
2.2068599859873457,3.385713418324788,0.6288731737134456,2.7483978799266686,3.137408937671701,3.7615424819998657,1.7018265114852422,1.003578017188369,2.7054045286736113
1.9964484373728433,3.9066902796427407,0.3822920396600096,3.116904685694631,2.927438942113523,4.362211745709177,1.7970147914486514,1.0364570063271423,2.8334717977757937
1.7406471570332844,4.4294945398966465,0.1346814426161842,3.536931751274282,2.675326131962385,4.948969933947766,1.8373334502796599,1.0693359954659156,2.9066694457455755
1.4776994784673054,4.902609666188558,-0.11328480802233876,4.047389273388002,2.4296012312680157,5.414296549491449,1.8062759811609352,1.0807129191090905,2.8869889002700257
1.2343198458353677,5.355373859405518,-0.33729741441958305,4.620756861776717,2.194807351751977,5.804332054062894,1.7348322529675404,1.0602356858604218,2.7950679388279625
1.0382738510767617,5.774788697560628,-0.540546452703994,5.2938643300282955,2.0103098249894993,6.070880523117474,1.6504429099234943,1.0161320306643569,2.666574940587851
0.9076550404230752,6.203595479329427,-0.6276566548707327,5.934062123107767,1.8618609523753442,6.371112161944046,1.5587912726924213,0.9687986175459109,2.5275898902383322
0.8328105211257935,6.629923661549886,-0.6343290439780886,6.629469295563956,1.7542756813639016,6.630209034827241,1.4671396354613482,0.9214652044274649,2.388604839888813
0.8326740662256876,7.070534070332845,-0.5317117625507014,7.244943197128709,1.6997503548442956,6.959695907715022,1.3754879982302752,0.874131791309019,2.2496197895392944
0.8869133392969766,7.494842688242594,-0.3628431352152308,7.90182799314839,1.6867123998597888,7.234386774498619,1.3143547025040254,0.8411395961915988,2.1554942986956243
1.032842755317688,7.942957719167073,-0.10470516079319592,8.56872479086511,1.7727272544312869,7.535945979399661,1.2983064697789002,0.844445160053083,2.142751629831983
1.26010258992513,8.356081008911133,0.274095053420932,9.22904110340079,1.912371343120689,7.778595978278386,1.3169169254795339,0.8711736262078839,2.188090551687418
1.5654590527216592,8.70098082224528,0.7583382420264081,9.779133351700887,2.116278203564452,7.965196224841339,1.3467950400223805,0.9191195301548399,2.2659145701772205
1.9168300628662107,8.964022318522135,1.1879379792637557,10.140454916155665,2.450200390144065,8.103162043405794,1.383935448752254,1.0127014956510465,2.3966369444033004
2.291435877482096,9.196119944254557,1.487315392425526,10.367805413239706,2.921576128038566,8.277941401709734,1.4210758574821276,1.1136106013149765,2.534686458797104
2.6685637633005777,9.454940478006998,1.7917954856098146,10.597974278668373,3.4077507286941304,8.491270021454344,1.4405724147779642,1.2145197069789062,2.65509212175687
3.017250935236613,9.722402254740397,2.0416526188659305,10.785851198952658,3.8968050799627583,8.763646062882493,1.4431617136868211,1.3010875946418101,2.744249308328631
3.3369609514872227,10.015701293945312,2.3190236496590986,10.972977406335714,4.3370610574852275,9.075199418484374,1.3973453065747208,1.3728597888214087,2.7702050953961295
3.6681799093882237,10.36790911356608,2.652389681264224,11.216197467691929,4.7584533465565855,9.457419689710568,1.323413359195738,1.420453152605765,2.743866511801503
4.01407233874003,10.782100995381672,2.9962548969080736,11.506843331373052,5.193235253584385,9.942471755111887,1.2494814118167552,1.447550496825673,2.697031908642428
4.377778689066568,11.292884826660154,3.3603435044370356,11.881733014581117,5.6136010891863934,10.57764341187886,1.1755494644377722,1.4278750946971075,2.6034245591348797
4.693198045094808,11.837878863016762,3.6848977059694445,12.295984766174975,5.968606662270032,11.25841638165566,1.1074884163677396,1.4008725524008185,2.5083609687685584
4.96055269241333,12.426331837972004,3.919815636820408,12.729115476009092,6.27972813384114,12.042541583538203,1.083887240605405,1.3738700101045298,2.4577572507099346
5.129612445831299,13.007429122924801,4.038070895990176,13.107063184889734,6.470903865851408,12.884998316259889,1.096079331678685,1.3468674678082408,2.4429467994869256
5.1812855402628575,13.57353401184082,4.046493752239348,13.320040312428834,6.530164936724089,13.874851338841498,1.1627602752963178,1.3821243640673035,2.5448846393636213
5.064864794413248,14.094703992207844,4.038449789325111,13.417948535565978,6.264096806380607,14.885404443638622,1.229441218913951,1.436441652981462,2.665882871895413
4.757031440734863,14.561585744222004,3.901506025848758,13.587928245565774,5.751894630385628,15.693820962353401,1.2961221625315837,1.5072190800607403,2.803341242592324
4.286459604899088,14.975063959757485,3.5596921451538472,13.822223395938964,5.128593448978701,16.310905352490884,1.3628031061492165,1.579133191939242,2.9419362980884585
3.75528605779012,15.309923489888508,3.1786284359590287,14.012265874970472,4.423107462207454,16.812727750232174,1.420017358475119,1.6445078513357756,3.0645252098108946
3.193185329437256,15.559711774190266,2.822358916056478,14.172313091464884,3.6339023824543433,17.208597173792747,1.436101435724154,1.7067672898911272,3.142868725615281
2.5822914838790894,15.722992579142252,2.4161872994122917,14.325118103264401,2.7842758162194543,17.422821777378154,1.4077086525301155,1.7117876543795656,3.119496306909681
1.8824160099029539,15.806156158447264,1.932572999615885,14.445499955630211,1.8215609320479667,17.45702953881195,1.361580341324589,1.6519946302871145,3.0135749716117033
1.1806848446528118,15.78028869628906,1.4421079303902258,14.491074977083477,0.8687952144612193,17.31837929370798,1.3154520301190629,1.5693940955953485,2.8848461257144113
0.5647744635740916,15.655396143595375,1.152912825760711,14.530551278593569,-0.11893139462411317,16.9630187596523,1.2693237189135365,1.475578058442895,2.7449017773564313
-0.010800689458847046,15.354449907938637,0.8274421461909676,14.463632331821213,-0.9577075431152223,16.36074692869306,1.2231954077080103,1.3817620212904416,2.6049574289984516
-0.5222163299719492,14.873217264811196,0.5333547746491892,14.21879396630862,-1.6224173572316851,15.555309813691316,1.2419743195952486,1.294485436619956,2.536459756215205
-0.9471634626388549,14.18778642018636,0.268898741727453,13.751355012549386,-2.086344930740632,14.596626173525038,1.2920060597614216,1.2103240727906526,2.502330132552074
-1.262146751085917,13.31012439727783,0.0535163789511075,12.93626483024752,-2.400481924690399,13.633594353547844,1.3677501407782462,1.1834017830282626,2.5511519238065086
-1.5557246208190918,12.276983578999838,-0.164430329238189,11.882562146856884,-2.670815124318938,12.593103321617097,1.4461217348201723,1.1590334432914102,2.6051551781115823
-1.867262363433838,11.178055763244629,-0.4102313880563975,10.729568699288814,-2.970536773934517,11.51765341728548,1.5244933288620985,1.154357393312691,2.6788507221747895
-2.1963206926981607,10.109021186828613,-0.6804942039306017,9.588390251007484,-3.277558538360741,10.480386825048999,1.6027434340478113,1.1432356345670351,2.7459790686148464
